obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-2016.91106285  -748.95328631    49.90211065],[-0.00483291 -0.03074482 -0.23151193],[-1037.71300356  2533.30683272   877.89407168],[-3.11505696  0.03822897  2.78341372]
[-2016.93196381  -748.95331824    49.8933416 ],[-0.00542812 -0.0305633  -0.23132595],[-1037.76845889  2533.30942692   877.91375516],[-3.11513971  0.0386039   2.7835575 ]
[-2016.90048424  -748.95939255    49.90253567],[-0.00491489 -0.03057045 -0.23136319],[-1037.69399813  2533.25603564   877.83186976],[-3.11506967  0.03839473  2.78340735]
[-2016.88962989  -748.95114853    49.88750081],[-0.00524329 -0.03056884 -0.23152978],[-1037.69769105  2533.28084528   877.871165  ],[-3.1152884   0.03797834  2.78363035]
[-2016.90768524  -748.95908717    49.90378934],[-0.00495742 -0.03034573 -0.23142488],[-1037.72559646  2533.29280112   877.88560512],[-3.11495427  0.03823658  2.78333731]
[-2016.90864536  -748.967733      49.90680074],[-0.00505787 -0.03039275 -0.23116152],[-1037.67744409  2533.27790138   877.87327018],[-3.11520875  0.03753317  2.78392439]
[-2016.91847334  -748.95468629    49.91036438],[-0.00502304 -0.03051592 -0.23136741],[-1037.70607042  2533.32929674   877.89755201],[-3.1154914   0.03772462  2.78375252]
[-2016.91941397  -748.96891951    49.90746286],[-0.00506086 -0.03035478 -0.2312614 ],[-1037.70890688  2533.32003157   877.90862478],[-3.11534114  0.03775623  2.78390855]
[-2016.91644302  -748.97553527    49.9169892 ],[-0.00513997 -0.03008433 -0.23117597],[-1037.74419536  2533.3461692    877.95082916],[-3.11556291  0.03790853  2.78400172]
[-2016.90192879  -748.96306417    49.88828874],[-0.00521303 -0.03084592 -0.23125745],[-1037.64844389  2533.22548165   877.80946152],[-3.11496498  0.03778788  2.78365549]
[-2016.92181926  -748.9613519     49.899465  ],[-0.00490978 -0.03046575 -0.23116253],[-1037.72448279  2533.2931883    877.89129299],[-3.11505916  0.03812642  2.78348312]
[-2016.91451014  -748.97761642    49.89103261],[-0.00563835 -0.03069863 -0.2313016 ],[-1037.71005473  2533.29411346   877.89214391],[-3.11531974  0.03792617  2.78369375]
[-2016.90741727  -748.95614279    49.90882311],[-0.00497968 -0.03043097 -0.23133172],[-1037.74341886  2533.32732163   877.90435477],[-3.11549261  0.03769981  2.78387424]
[-2016.92358507  -748.94981056    49.89180942],[-0.00500069 -0.03054261 -0.23092547],[-1037.69816392  2533.30343523   877.87974541],[-3.11521742  0.03810415  2.78339745]
[-2016.9208556   -748.98339001    49.90940724],[-0.00520615 -0.0303378  -0.23118468],[-1037.68113262  2533.3032307    877.87151004],[-3.11539133  0.03817261  2.78339804]
[-2016.90174474  -748.96631782    49.89898829],[-0.005241   -0.03060155 -0.23140155],[-1037.75085544  2533.29607001   877.89406686],[-3.11524846  0.03827293  2.78362895]
[-2016.92374562  -748.9493026     49.90407018],[-0.00489354 -0.03049276 -0.23126352],[-1037.69765413  2533.30714448   877.8978383 ],[-3.11497152  0.03795479  2.7833747 ]
[-2016.91331422  -748.97790734    49.87025831],[-0.00562886 -0.0305685  -0.23124036],[-1037.67858941  2533.26503078   877.84085264],[-3.11539055  0.03799777  2.78368331]
[-2016.91179253  -748.952549      49.9028369 ],[-0.00479399 -0.03049378 -0.23149094],[-1037.70099777  2533.29023214   877.870394  ],[-3.11524142  0.03817617  2.78342635]
[-2016.90007898  -748.96721403    49.89893194],[-0.00531573 -0.03086343 -0.23116653],[-1037.76379113  2533.30897001   877.90838268],[-3.11507565  0.0384177   2.78361332]
[-2016.91057452  -749.00754374    49.89701979],[-0.00575752 -0.03052276 -0.23128094],[-1037.68824115  2533.31333528   877.90496149],[-3.11512057  0.03690875  2.78422107]
[-2016.91014298  -748.9746858     49.89812905],[-0.00506745 -0.03042073 -0.23154903],[-1037.71864658  2533.32162421   877.89789552],[-3.11531942  0.03777115  2.78376132]
[-2016.90658758  -748.93213085    49.89085585],[-0.0050857  -0.03067229 -0.23146458],[-1037.73203466  2533.30999423   877.89484432],[-3.11498072  0.03803788  2.78351655]
[-2016.90986048  -748.96438543    49.90498158],[-0.00483263 -0.03038779 -0.23126119],[-1037.72672299  2533.30968767   877.87431881],[-3.11548954  0.03811138  2.78368555]
[-2016.9043372   -748.96508023    49.91195225],[-0.0049438  -0.03061918 -0.23132392],[-1037.66544288  2533.30667974   877.8920293 ],[-3.11543502  0.03748069  2.7836893 ]
[-2016.92090406  -748.98625198    49.90655545],[-0.00518782 -0.03012766 -0.23115688],[-1037.72298863  2533.31360154   877.9168862 ],[-3.1153382   0.03800487  2.78366925]
[-2016.92498194  -748.98342493    49.900353  ],[-0.00532791 -0.03052323 -0.23128077],[-1037.75883264  2533.29784826   877.87763027],[-3.1150769   0.03837802  2.78357792]
[-2016.89709083  -748.96223717    49.89010554],[-0.00546849 -0.03060133 -0.23149126],[-1037.71548428  2533.32189522   877.90337693],[-3.11549389  0.03752151  2.78390621]
[-2016.90323877  -748.9581287     49.91237566],[-0.0052725  -0.03046296 -0.2315497 ],[-1037.71881778  2533.31432963   877.89051767],[-3.11534317  0.03807877  2.78356177]
[-2016.89955656  -748.95801685    49.90277879],[-0.00514194 -0.03065971 -0.23122898],[-1037.74446814  2533.31913878   877.91863915],[-3.11507975  0.03792309  2.78376297]
[-2016.93445731  -748.98220587    49.89134031],[-0.00536117 -0.03054191 -0.2312066 ],[-1037.72133419  2533.33296281   877.90938694],[-3.11551374  0.03822579  2.78355736]
[-2016.90227129  -748.97261458    49.8994292 ],[-0.00558708 -0.03067729 -0.23136831],[-1037.71006236  2533.30589119   877.90211718],[-3.11520729  0.03799033  2.7834609 ]
[-2016.91501164  -748.95770139    49.87668962],[-0.00515789 -0.03041238 -0.23133913],[-1037.71755934  2533.30471074   877.90204164],[-3.11515957  0.03822299  2.78350358]
[-2016.91738768  -748.98473056    49.90031175],[-0.00517597 -0.03047409 -0.23125013],[-1037.69546476  2533.30820276   877.89870385],[-3.11535002  0.03782828  2.78366036]
[-2016.91375794  -748.94411113    49.89846568],[-0.00493395 -0.03056073 -0.23145937],[-1037.71942306  2533.29467527   877.86529252],[-3.11527903  0.03842435  2.78337753]
[-2016.91410002  -748.95279964    49.89768368],[-0.00497843 -0.03048139 -0.23146784],[-1037.73168488  2533.32629873   877.89628121],[-3.11510688  0.03777584  2.78360164]
[-2016.90418996  -748.98647359    49.89482103],[-0.00536192 -0.03080588 -0.23116804],[-1037.71928512  2533.26749864   877.85152382],[-3.11513047  0.03824583  2.78350664]
[-2016.91566026  -748.95770574    49.8926977 ],[-0.00504617 -0.03062668 -0.23131268],[-1037.7515565   2533.30113267   877.90157667],[-3.11519484  0.03801231  2.78371478]
[-2016.91314742  -748.95986773    49.90446076],[-0.00513787 -0.03046937 -0.23150686],[-1037.73136338  2533.31197096   877.89294726],[-3.11520975  0.03804567  2.78367865]
[-2016.90967576  -748.95542656    49.90585344],[-0.00522226 -0.03055473 -0.2311187 ],[-1037.67490367  2533.26782714   877.84177875],[-3.1152799   0.03805036  2.78344667]
[-2016.91232232  -748.95861378    49.88759644],[-0.00497815 -0.0303878  -0.23135617],[-1037.74299917  2533.303734     877.89355773],[-3.11552221  0.03848885  2.78364632]
[-2016.92300174  -748.96858421    49.88912473],[-0.00521159 -0.03053061 -0.23122497],[-1037.7375485   2533.29168123   877.88291107],[-3.11518985  0.03817673  2.7836908 ]
[-2016.91835941  -748.95365233    49.91436319],[-0.00526994 -0.03050512 -0.23134637],[-1037.70060353  2533.29474601   877.87786496],[-3.1152436   0.03788434  2.78365064]
[-2016.92680326  -748.94024509    49.90477852],[-0.00497998 -0.03011918 -0.23127228],[-1037.75125873  2533.33246228   877.92122491],[-3.11542517  0.0375835   2.78418813]
[-2016.90487067  -748.97554799    49.89686684],[-0.00534456 -0.03066892 -0.23130072],[-1037.6614781   2533.26129357   877.81490168],[-3.11522785  0.03768546  2.78364414]
[-2016.87694234  -748.97854632    49.8807595 ],[-0.00527563 -0.03076417 -0.23151036],[-1037.6374687   2533.26287644   877.83521891],[-3.11504104  0.03726013  2.78376176]
[-2016.90317398  -748.96872211    49.88928998],[-0.00524312 -0.03059807 -0.23149133],[-1037.70293074  2533.29927743   877.88022239],[-3.11513852  0.03793086  2.7836096 ]
[-2016.89503841  -748.97991349    49.89692389],[-0.00551555 -0.03073542 -0.23117871],[-1037.70662763  2533.27523605   877.86389744],[-3.11523344  0.03819285  2.78346123]
[-2016.91393521  -748.96593074    49.89760796],[-0.00498986 -0.03029359 -0.23127617],[-1037.73524668  2533.30955957   877.90918288],[-3.11534019  0.03830785  2.78358721]
[-2016.90961772  -748.99977066    49.88807762],[-0.00573847 -0.03062524 -0.23124384],[-1037.73017774  2533.31843143   877.91102401],[-3.11539667  0.03811965  2.7836662 ]
[-2016.9153157   -748.96670977    49.91192976],[-0.00509297 -0.03038661 -0.23120607],[-1037.70460377  2533.28503828   877.85800681],[-3.11519583  0.03814992  2.78346918]
[-2016.9075677   -748.9533499     49.87989612],[-0.00526653 -0.03063961 -0.2311194 ],[-1037.72469548  2533.28883188   877.87624476],[-3.11525025  0.03816718  2.78369967]
[-2016.89769138  -749.00705147    49.90076535],[-0.00548145 -0.03064391 -0.23125127],[-1037.73590417  2533.30221121   877.8810662 ],[-3.11533669  0.03813448  2.78368094]
[-2016.90531275  -748.97426342    49.89131683],[-0.00519938 -0.03053184 -0.23140296],[-1037.73426006  2533.32600265   877.92968384],[-3.11532982  0.0379336   2.78364522]
[-2016.92049486  -748.96263032    49.88239603],[-0.0050629  -0.03063984 -0.23123206],[-1037.74185001  2533.30231013   877.90272207],[-3.11532602  0.03811093  2.78383299]
[-2016.90675905  -748.9532985     49.90932858],[-0.00535441 -0.03055557 -0.23143003],[-1037.6632655   2533.26206527   877.84577406],[-3.11521936  0.03800024  2.78344197]
[-2016.90530088  -748.98584682    49.88747734],[-0.00530687 -0.03049393 -0.2312658 ],[-1037.71030844  2533.31501807   877.91417265],[-3.11545365  0.0375698   2.7838895 ]
[-2016.92044826  -748.98482666    49.89078585],[-0.00568619 -0.03043976 -0.23111522],[-1037.78649834  2533.34407059   877.94210264],[-3.11508017  0.03818782  2.78368852]
[-2016.91351989  -748.97686134    49.88181074],[-0.00522987 -0.03074895 -0.23122219],[-1037.70958919  2533.3231267    877.90360524],[-3.11540625  0.03763048  2.78386041]
[-2016.92107651  -748.9842501     49.90555601],[-0.00542645 -0.03031845 -0.23141416],[-1037.74700872  2533.29459806   877.88003867],[-3.11515376  0.03826418  2.78362745]
[-2016.90956436  -748.96953374    49.90937412],[-0.00495762 -0.03047958 -0.2313934 ],[-1037.64976034  2533.23066797   877.80198752],[-3.11524079  0.03761241  2.78373677]
[-2016.90947414  -748.95821036    49.91229826],[-0.00497969 -0.03031209 -0.23118403],[-1037.7191843   2533.30777902   877.91142961],[-3.11528386  0.03782893  2.78380397]
[-2016.91059987  -748.96173839    49.89840735],[-0.00492794 -0.03043375 -0.23136328],[-1037.71069623  2533.31058439   877.89333388],[-3.11540204  0.0381346   2.7835107 ]
[-2016.89648462  -748.97241891    49.91682327],[-0.00535638 -0.03050726 -0.23131447],[-1037.74482588  2533.31809957   877.89757248],[-3.11514157  0.03803135  2.78355736]
[-2016.9103211   -748.97262478    49.87819373],[-0.00526457 -0.03065927 -0.23140487],[-1037.65687749  2533.26718367   877.81623133],[-3.11526331  0.03791753  2.78334805]
[-2016.90568251  -748.96451076    49.89626857],[-0.00510954 -0.03042317 -0.23121651],[-1037.72783717  2533.30950774   877.88739172],[-3.11539155  0.03840396  2.78345151]
[-2016.91331571  -748.98963272    49.89203836],[-0.00526369 -0.0305916  -0.23116311],[-1037.70405447  2533.30666074   877.89572625],[-3.11517451  0.03759022  2.78388268]
[-2016.9045379   -748.97679825    49.90287112],[-0.00530983 -0.03058627 -0.23130093],[-1037.77976565  2533.31743877   877.91930721],[-3.11536537  0.03873776  2.78357167]
[-2016.90782134  -748.98002737    49.89713263],[-0.00566744 -0.03054901 -0.23150945],[-1037.71100774  2533.30180355   877.89170193],[-3.11504487  0.03772466  2.78375085]
[-2016.9053403   -748.99168508    49.90423761],[-0.00533183 -0.0303679  -0.23135735],[-1037.66695605  2533.25176565   877.82530738],[-3.11524698  0.03819732  2.78330017]
[-2016.91729055  -748.97185516    49.91217986],[-0.00490337 -0.03040666 -0.23119016],[-1037.73131514  2533.3008774    877.87894072],[-3.11518851  0.03845461  2.78343791]
[-2016.9036055   -748.9722315     49.89684996],[-0.00553187 -0.030601   -0.23142888],[-1037.75330518  2533.30881489   877.90184512],[-3.11521252  0.03828916  2.78372398]
[-2016.91829948  -748.96277009    49.89011962],[-0.00490142 -0.03038544 -0.23140238],[-1037.7020529   2533.29422512   877.86244895],[-3.1151923   0.03785329  2.78356081]
[-2016.90485134  -748.98932145    49.90309223],[-0.00511915 -0.03066471 -0.23134194],[-1037.74976203  2533.31398819   877.90302393],[-3.11542326  0.03849592  2.78352112]
[-2016.91190879  -748.94925215    49.91855058],[-0.00461221 -0.0303413  -0.23135874],[-1037.76895643  2533.33323626   877.91836548],[-3.11557816  0.03838359  2.78369096]
[-2016.91637088  -748.96959988    49.91957333],[-0.00523813 -0.03031915 -0.23145631],[-1037.75699897  2533.31335665   877.90538834],[-3.1151929   0.03808838  2.78377624]
[-2016.91198148  -748.97119172    49.90429669],[-0.00501182 -0.03020179 -0.23119148],[-1037.67651782  2533.27177086   877.84608796],[-3.11541654  0.03785358  2.78369754]
[-2016.8988125   -748.98231547    49.89875794],[-0.00542252 -0.03035646 -0.23112694],[-1037.73828124  2533.30032495   877.89029801],[-3.11530334  0.03819347  2.78367516]
[-2016.90892173  -748.94155584    49.9043751 ],[-0.00491916 -0.0305043  -0.23125831],[-1037.71726872  2533.29908298   877.87449341],[-3.11531067  0.03827636  2.78343663]
[-2016.9085729   -748.98025324    49.89702495],[-0.00527511 -0.03046732 -0.23115422],[-1037.68799895  2533.29807878   877.87272378],[-3.11523839  0.03770081  2.78374644]
[-2016.91868049  -748.96242004    49.9110404 ],[-0.00478657 -0.03015151 -0.23129384],[-1037.71909144  2533.28135961   877.86735086],[-3.11519226  0.03833845  2.78349236]
[-2016.91225698  -748.97099706    49.92129267],[-0.00543197 -0.03064219 -0.23153292],[-1037.72784207  2533.27304629   877.84411197],[-3.11526329  0.0384206   2.78344454]
[-2016.92061478  -748.95973992    49.8943661 ],[-0.00497784 -0.03014851 -0.23109807],[-1037.71431922  2533.31671615   877.8779963 ],[-3.11534018  0.03818517  2.78349652]
[-2016.91344733  -748.98001901    49.8752121 ],[-0.00579609 -0.03073489 -0.23135774],[-1037.75571594  2533.35419127   877.94713069],[-3.11513975  0.03802631  2.78365671]
[-2016.90528832  -748.99143172    49.88756511],[-0.00548682 -0.0306216  -0.23116709],[-1037.68107561  2533.32626161   877.91050572],[-3.11525055  0.0376093   2.78369374]
[-2016.9148856   -748.96672833    49.90491398],[-0.00522806 -0.03027329 -0.23144653],[-1037.6387708   2533.22073421   877.78168243],[-3.11478808  0.03823999  2.78321945]
[-2016.9033552   -748.99001518    49.90623989],[-0.00540686 -0.03055483 -0.23134061],[-1037.70787822  2533.2577687    877.84063059],[-3.11521532  0.03852359  2.78339119]
[-2016.9397111   -748.97686165    49.89309781],[-0.00522204 -0.03032953 -0.23127278],[-1037.74363326  2533.33707035   877.94492587],[-3.11528579  0.03773346  2.78393765]
[-2016.93511816  -748.96283207    49.89643315],[-0.00500351 -0.03009076 -0.23137425],[-1037.66431588  2533.25921894   877.82156774],[-3.11511281  0.03785423  2.78344214]
[-2016.89645841  -748.98567624    49.88974833],[-0.00545187 -0.03083113 -0.23126408],[-1037.68742297  2533.29316604   877.88106506],[-3.11512642  0.0376626   2.78368431]
[-2016.90474435  -748.97158104    49.89807576],[-0.00531933 -0.03043183 -0.23120248],[-1037.74307387  2533.33585614   877.92990513],[-3.11537603  0.03796866  2.78369113]
[-2016.91679037  -748.9551308     49.9033917 ],[-0.00520621 -0.03021608 -0.23141297],[-1037.71490468  2533.26454122   877.85034903],[-3.11505307  0.03859826  2.78316116]
[-2016.91880299  -748.98252419    49.89803379],[-0.00513582 -0.03051092 -0.2312735 ],[-1037.71624822  2533.32512194   877.90586719],[-3.11537107  0.03793692  2.78364695]
[-2016.92782174  -748.95238582    49.88381441],[-0.00487927 -0.03048763 -0.23155864],[-1037.72330391  2533.29956515   877.87348963],[-3.11536891  0.03832499  2.78343714]
[-2016.90267481  -748.95596532    49.90379206],[-0.00494206 -0.03041544 -0.23135105],[-1037.67475505  2533.29620188   877.88795362],[-3.11520964  0.03784875  2.78353116]
[-2016.91560166  -748.98304764    49.90626409],[-0.00525151 -0.03008474 -0.23138066],[-1037.6973337   2533.2725664    877.85228957],[-3.11508417  0.03815079  2.78357794]
[-2016.90723564  -748.95396747    49.89643374],[-0.00506771 -0.03058776 -0.23135578],[-1037.6775756   2533.2516105    877.82369613],[-3.11524047  0.03820928  2.78355113]
[-2016.93627102  -748.95741771    49.91522067],[-0.00500612 -0.03029202 -0.23114595],[-1037.75408334  2533.30236969   877.90693734],[-3.11506746  0.03802179  2.7838382 ]
[-2016.91819761  -748.93895168    49.8816637 ],[-0.00505316 -0.03043252 -0.23136874],[-1037.76357129  2533.33865486   877.9311678 ],[-3.1152838   0.03794398  2.78368556]
[-2016.91736713  -748.97840709    49.88814428],[-0.0051964  -0.03034869 -0.23129211],[-1037.70893569  2533.28184523   877.87297564],[-3.11501723  0.03800769  2.78358223]
[-2016.9086928   -748.97187981    49.91325959],[-0.00527027 -0.03048721 -0.23133455],[-1037.73115935  2533.33404618   877.91975275],[-3.11529057  0.03807549  2.78346666]
[-2016.912851    -748.98599646    49.87980982],[-0.00571199 -0.03082949 -0.23115998],[-1037.70897082  2533.28437518   877.86821557],[-3.11545738  0.03804462  2.78372959]
[-2016.93572523  -748.95822054    49.92233497],[-0.00504348 -0.03035248 -0.23121159],[-1037.78465522  2533.31125364   877.92148415],[-3.11536471  0.03871358  2.78354847]
[-2016.93053243  -748.9669911     49.87889539],[-0.00489466 -0.03035032 -0.23141198],[-1037.61951958  2533.272325     877.83551218],[-3.11540099  0.03712766  2.78383256]
[-2016.89967927  -748.9616433     49.89929475],[-0.00501409 -0.03065154 -0.23114946],[-1037.76091755  2533.28172928   877.88231501],[-3.11512608  0.03841272  2.78371334]
