obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-796.34562086 -875.85719601   48.59247793],[-0.06573663  0.03213117 -2.22887216],[ -533.17736134 -1068.8662908    151.51937771],[5.02466903e-04 2.13417178e-02 2.64413980e+00]
[-796.37800884 -875.87544627   48.57906876],[-0.06492161  0.03315109 -2.22911727],[ -533.15278811 -1068.9436766    151.52502215],[2.09612607e-05 2.12560007e-02 2.64425369e+00]
[-796.37280809 -875.85646539   48.57218904],[-0.06424143  0.03332726 -2.22895454],[ -533.17352318 -1069.33478554   151.27110549],[-0.00303877  0.02038374  2.64551326]
[-796.41743158 -875.91232442   48.54369206],[-0.06530506  0.03292783 -2.22885328],[ -533.18322664 -1069.32764255   151.27425077],[-0.00299792  0.02041765  2.64544502]
[-796.36727178 -875.89171267   48.59862596],[-0.06505317  0.03277862 -2.22874893],[ -533.15567576 -1068.97253443   151.49581923],[-2.94048180e-04  2.10367914e-02  2.64459548e+00]
[-796.35342905 -875.93656      48.56498668],[-0.06540176  0.03253273 -2.22905168],[ -533.11909361 -1068.9859434    151.53267677],[-2.64904620e-04  2.08356995e-02  2.64464789e+00]
[-796.38086863 -875.8462956    48.59971457],[-0.06470604  0.03321391 -2.22887716],[ -533.16525585 -1069.38262888   151.29162649],[-0.00345237  0.02037675  2.64575493]
[-796.38695242 -875.85332366   48.56506418],[-0.06463956  0.0333542  -2.22922358],[ -533.18262613 -1069.3441357    151.27454437],[-0.00327768  0.0205731   2.64567446]
[-796.25309823 -876.10915509   48.78069289],[-0.06698371  0.02878594 -2.23084633],[ -533.17809265 -1069.35059994   151.26176743],[-0.00315989  0.02041818  2.64573086]
[-796.30506657 -876.09196541   48.76268311],[-0.06732754  0.0287098  -2.23038628],[ -533.19605602 -1069.32761193   151.28338438],[-0.00299588  0.02049468  2.64556558]
[-796.42481199 -875.9605068    48.50667152],[-0.06501728  0.0337356  -2.22944785],[ -533.19897454 -1069.36707231   151.28846889],[-0.00337608  0.02046979  2.64587734]
[-796.26422126 -876.11901533   48.76679417],[-0.06735668  0.02898207 -2.2302094 ],[ -533.18945267 -1068.80379296   151.5646253 ],[1.06050201e-03 2.16406535e-02 2.64437105e+00]
[-796.36166705 -875.84806987   48.58519783],[-0.06512915  0.03232435 -2.22861995],[ -533.19458083 -1069.33445856   151.26739953],[-0.00305822  0.02057657  2.64553443]
[-796.4040986  -875.85699805   48.59731743],[-0.0648625   0.03324587 -2.22923454],[ -533.20951983 -1068.77183926   151.56551383],[1.10208020e-03 2.15538065e-02 2.64428574e+00]
[-796.41632115 -875.86172181   48.56955995],[-0.06488762  0.03276299 -2.22918088],[ -533.17867654 -1069.33326541   151.27249599],[-0.00300074  0.02040098  2.64554639]
[-796.39602078 -875.84887629   48.58661386],[-0.06434949  0.03348997 -2.22930738],[ -533.1951055  -1069.35109321   151.26451098],[-0.00318338  0.02056539  2.64569542]
[-796.3827516  -875.89578445   48.53920125],[-0.06486263  0.03277264 -2.22907667],[ -533.19010988 -1069.35370713   151.27717501],[-0.00325563  0.02040507  2.64571476]
[-796.37978249 -875.880774     48.55858774],[-0.06495705  0.03296279 -2.22885028],[ -533.17899125 -1069.34971128   151.26677721],[-0.00319467  0.02043187  2.64559698]
[-796.38706679 -875.88828144   48.55732554],[-0.06459823  0.03296544 -2.22920031],[ -533.18102671 -1069.36180911   151.26470834],[-0.0032325   0.02026488  2.64573081]
[-796.38984515 -875.90687558   48.53291019],[-0.06482582  0.03300931 -2.229135  ],[ -533.20663756 -1069.34427912   151.27318376],[-0.00328904  0.020513    2.64560868]
[-796.38241284 -875.87077231   48.54836157],[-0.06525807  0.03267805 -2.22859871],[ -533.17425523 -1069.39113163   151.27272845],[-0.00337275  0.02035311  2.64593124]
[-796.38127772 -875.8379921    48.60738791],[-0.06503577  0.03289556 -2.22921565],[ -533.15499887 -1069.39495723   151.28577955],[-0.00339055  0.02014996  2.64601997]
[-796.28894016 -876.09123119   48.75053919],[-0.0664991   0.02925222 -2.23086467],[ -533.15558663 -1068.89022597   151.56201705],[4.22835492e-04 2.12831776e-02 2.64432330e+00]
[-796.39154112 -875.87935536   48.53763374],[-0.06504399  0.03306252 -2.22910909],[ -533.16345208 -1069.3709325    151.2642371 ],[-0.0032103   0.02029649  2.6457179 ]
[-796.3502625  -875.89074586   48.53269116],[-0.06572469  0.03233705 -2.22853334],[ -533.16815784 -1069.36455783   151.27399988],[-0.00313699  0.02028738  2.6458668 ]
[-796.38259084 -875.84243896   48.59210301],[-0.06451554  0.03257897 -2.2292478 ],[ -533.16954139 -1069.38673981   151.27977562],[-0.00341916  0.02026186  2.64574536]
[-796.37648805 -875.8573844    48.56998556],[-0.06460759  0.03339055 -2.22895879],[ -533.16118944 -1069.36562291   151.27786086],[-0.00331781  0.0203161   2.64553808]
[-796.42048679 -875.88207331   48.52370574],[-0.06474417  0.03304297 -2.22914704],[ -533.19154307 -1069.31500898   151.28041306],[-0.00289547  0.02044371  2.64567678]
[-796.39735145 -875.87259746   48.52938213],[-0.06509842  0.03294367 -2.22882495],[ -533.16855866 -1068.80537592   151.54998429],[9.31445487e-04 2.14748105e-02 2.64397808e+00]
[-796.42211266 -875.88748934   48.52626228],[-0.06470972  0.03346098 -2.22914568],[ -533.13904445 -1068.93008413   151.52416551],[1.65052118e-04 2.11108499e-02 2.64439885e+00]
[-796.36105378 -875.85553556   48.59975852],[-0.06466341  0.03254059 -2.22873495],[ -533.20504802 -1069.30119558   151.26800072],[-0.00279267  0.02074125  2.64517526]
[-796.39544609 -875.88994675   48.53775822],[-0.06485058  0.03277045 -2.22906969],[ -533.19079557 -1069.34870908   151.27992528],[-0.00329979  0.02068115  2.64573494]
[-796.40081675 -875.83336227   48.53323383],[-0.06444104  0.03292897 -2.22869502],[ -533.20665986 -1069.32258855   151.27515886],[-0.00302427  0.0207191   2.64544832]
[-796.27019724 -876.10434346   48.79794513],[-0.06726723  0.02866006 -2.23083158],[ -533.18041926 -1068.8525163    151.51928344],[7.18572605e-04 2.13388527e-02 2.64437508e+00]
[-796.40207095 -875.8810865    48.49589071],[-0.06428349  0.03366561 -2.22940313],[ -533.1658425  -1068.9836211    151.46700833],[-1.89652099e-04  2.10854667e-02  2.64458728e+00]
[-796.39773824 -875.88896742   48.54444107],[-0.06471542  0.03309139 -2.22959793],[ -533.18249188 -1069.36521406   151.28469025],[-0.00333523  0.02039983  2.64572484]
[-796.34959961 -875.82736552   48.59755213],[-0.06451513  0.03296092 -2.22890224],[ -533.20154139 -1068.89497988   151.50067806],[2.24829915e-04 2.13679738e-02 2.64459257e+00]
[-796.37172143 -875.8587024    48.58461849],[-0.06485665  0.03281551 -2.22874874],[ -533.18019406 -1069.34050426   151.26457433],[-0.0030446   0.02040709  2.64559063]
[-796.35272762 -875.92855409   48.5839317 ],[-0.06496194  0.03302054 -2.22904337],[ -533.30249916 -1069.08293886   151.2743841 ],[-1.94618724e-03  2.12914454e-02  2.64363840e+00]
[-796.25163407 -876.17972288   48.75341091],[-0.06825087  0.0287915  -2.22994405],[ -533.19992297 -1069.37469175   151.28289856],[-0.00330937  0.02049248  2.64563735]
[-796.43992833 -875.84096217   48.52608229],[-0.06404403  0.03326714 -2.22919229],[ -533.17089402 -1069.3764085    151.27775321],[-0.00328754  0.0204769   2.64567961]
[-796.44748131 -875.84901685   48.50352038],[-0.06383248  0.03365173 -2.22936038],[ -533.18851754 -1069.3381146    151.27704183],[-0.00313769  0.02045265  2.64552715]
[-796.40487986 -875.84848625   48.53006983],[-0.06508641  0.03306511 -2.22903   ],[ -533.2010203  -1069.35836988   151.26301309],[-0.0031466   0.02068269  2.64551543]
[-796.38028549 -875.86617422   48.56007873],[-0.06557779  0.03333086 -2.2285865 ],[ -533.19642744 -1068.75613282   151.56416604],[1.02111581e-03 2.13008754e-02 2.64466351e+00]
[-796.38928241 -875.87692935   48.52982582],[-0.06457265  0.03326855 -2.22965665],[ -533.20004539 -1069.35963389   151.27078006],[-0.00312221  0.02048641  2.64570857]
[-796.26123576 -876.1311961    48.75787344],[-0.06760812  0.02864002 -2.2301259 ],[ -533.20651424 -1069.29339952   151.29360134],[-0.00269119  0.02062828  2.64533739]
[-796.38222109 -875.84340356   48.55065137],[-0.06398937  0.03278965 -2.22948716],[ -533.18518812 -1069.35134506   151.28259016],[-0.00324615  0.02053661  2.64549029]
[-796.35533732 -875.85738313   48.57822704],[-0.06483452  0.03291124 -2.22878628],[ -533.24128955 -1068.73578515   151.55851216],[9.91410857e-04 2.15929758e-02 2.64482753e+00]
[-796.40071963 -875.8722165    48.53251028],[-0.06474618  0.03344673 -2.22941007],[ -533.18627384 -1069.38188412   151.27885092],[-0.00327947  0.02028299  2.64572805]
[-796.41941018 -875.93487236   48.54241542],[-0.06542419  0.03253534 -2.22840992],[ -533.19641145 -1069.30497294   151.29886208],[-0.00288751  0.02056719  2.6455423 ]
[-796.42975317 -875.86921424   48.50952777],[-0.06401983  0.03370838 -2.22965425],[ -533.14894797 -1068.87706312   151.54772994],[5.48106809e-04 2.13603197e-02 2.64418646e+00]
[-796.42733364 -875.90066147   48.55501206],[-0.06548399  0.03311208 -2.22871076],[ -533.17264156 -1069.35879911   151.27069459],[-0.00325458  0.02030344  2.64565953]
[-796.409575   -875.87836233   48.53720561],[-0.06438015  0.03294175 -2.22927546],[ -533.17585506 -1069.35399188   151.28190157],[-0.0032204   0.02040315  2.64542926]
[-796.38262343 -875.90268427   48.55565481],[-0.06524363  0.03270715 -2.22899598],[ -533.17149544 -1068.82643473   151.58927103],[4.81332588e-04 2.12330584e-02 2.64488957e+00]
[-796.37181153 -875.87654164   48.55644349],[-0.06472605  0.03296688 -2.22887903],[ -533.1642065  -1069.02918252   151.47077184],[-6.74236067e-04  2.10559558e-02  2.64470258e+00]
[-796.37447    -875.90564149   48.56310114],[-0.06497831  0.03323691 -2.2285693 ],[ -533.19259966 -1069.36486149   151.27315791],[-0.00332684  0.02041607  2.64565616]
[-796.37448    -875.92227389   48.58240742],[-0.0655084   0.0323814  -2.22820899],[ -533.17449996 -1069.35944698   151.27943046],[-0.00321248  0.02044408  2.64561752]
[-796.43224733 -875.89211696   48.50270074],[-0.06432435  0.03339844 -2.22934185],[ -533.30732089 -1069.09293475   151.26373944],[-1.97418970e-03  2.12703691e-02  2.64380505e+00]
[-796.38917114 -875.87354705   48.54253   ],[-0.06510497  0.03258648 -2.2288542 ],[ -533.26104851 -1068.68059897   151.52817411],[1.39135612e-03 2.19170106e-02 2.64238320e+00]
[-796.42836264 -875.85217274   48.51081555],[-0.06453591  0.03339698 -2.22926549],[ -533.15916494 -1068.91383101   151.53475211],[3.09834817e-04 2.10471397e-02 2.64434613e+00]
[-796.39700809 -875.84997208   48.56987264],[-0.0642111   0.0331748  -2.22916026],[ -533.20535669 -1069.33587062   151.27752039],[-0.0030462   0.02054136  2.64557239]
[-796.36645406 -875.84638463   48.58590342],[-0.06474797  0.03296586 -2.22873179],[ -533.12232227 -1068.93151043   151.52961574],[1.36536774e-04 2.10665897e-02 2.64438393e+00]
[-796.39345673 -875.87615708   48.55954779],[-0.06467019  0.03347333 -2.22905592],[ -533.20030366 -1069.31740931   151.2824628 ],[-0.00295342  0.02056305  2.64560399]
[-796.40544732 -875.87490746   48.52168831],[-0.06384285  0.03381337 -2.22919178],[ -533.16582856 -1069.36187666   151.26104758],[-0.00319454  0.02045413  2.64574552]
[-796.40739901 -875.83268269   48.5500355 ],[-0.06444181  0.03333825 -2.22888414],[ -533.20866636 -1069.30694105   151.24515906],[-0.00309359  0.02069363  2.64541809]
[-796.35654081 -875.88000238   48.55360849],[-0.06446224  0.03261778 -2.22943723],[ -533.17639645 -1069.36222898   151.28620159],[-0.00318531  0.0203785   2.64574855]
[-796.19580398 -876.14567953   48.78548939],[-0.06793534  0.02825725 -2.23035944],[ -533.17639937 -1069.37563254   151.2874701 ],[-0.00339176  0.02041199  2.64577686]
[-796.42866141 -875.90183493   48.52617863],[-0.06462346  0.03334424 -2.22869684],[ -533.1678233  -1069.36980699   151.27488571],[-0.00327433  0.02033732  2.64543391]
[-796.40280079 -875.87569593   48.55229744],[-0.06430223  0.03360256 -2.22914644],[ -533.14473707 -1068.90253272   151.5533293 ],[3.96069498e-04 2.12380938e-02 2.64429939e+00]
[-796.38817716 -875.85358355   48.55735696],[-0.06416353  0.03307866 -2.22956239],[ -533.18494751 -1069.36480517   151.27472234],[-0.00314128  0.02045398  2.64563234]
[-796.35759083 -875.84214215   48.61260983],[-0.0647883   0.03294464 -2.22886239],[ -533.17679334 -1069.40730674   151.27530023],[-0.00357245  0.02041889  2.64586345]
[-796.4033322  -875.92069814   48.49062582],[-0.06481133  0.03320622 -2.22950697],[ -533.13660859 -1068.92133282   151.53416869],[2.88274843e-04 2.12459834e-02 2.64431918e+00]
[-796.42235029 -875.88248096   48.4916933 ],[-0.06430538  0.03359384 -2.2291852 ],[ -533.17907449 -1069.32598688   151.29149973],[-0.00308996  0.02042553  2.64555144]
[-796.43640493 -875.89972301   48.5196    ],[-0.06466355  0.03396206 -2.22916536],[ -533.16576534 -1069.33803009   151.29463706],[-0.00303727  0.02030922  2.64559162]
[-796.42619279 -875.86277152   48.55824591],[-0.06388596  0.03390508 -2.22959097],[ -533.1680623  -1069.37624518   151.2675458 ],[-0.0033916   0.02047471  2.64564461]
[-796.35431499 -875.84976333   48.57458604],[-0.06430575  0.0328086  -2.22920923],[ -533.19314514 -1069.35213222   151.27432444],[-0.00320049  0.0205301   2.64554276]
[-796.31802297 -875.85705077   48.6088652 ],[-0.06455134  0.0320501  -2.22908314],[ -533.17134787 -1069.37375119   151.25650841],[-0.00344117  0.0202382   2.64567057]
[-796.39507148 -875.84037019   48.58924695],[-0.06444312  0.03332666 -2.22920652],[ -533.16406193 -1068.9502371    151.48398244],[7.77050397e-06 2.11255681e-02 2.64448270e+00]
[-796.38337809 -875.85083602   48.54272297],[-0.06442716  0.03335843 -2.22868863],[ -533.19389001 -1069.34089331   151.28115171],[-0.00299484  0.02054437  2.64557957]
[-796.37617855 -875.91311076   48.54546658],[-0.06581435  0.03306875 -2.22862345],[ -533.17119641 -1069.33364991   151.2685115 ],[-0.00312538  0.02028521  2.64557564]
[-796.36422443 -875.83838972   48.56882027],[-0.06460764  0.03269099 -2.22884342],[ -533.17363464 -1069.34870258   151.29955561],[-0.0031533   0.02030129  2.64547084]
[-796.37498156 -875.87355257   48.57137435],[-0.06513374  0.03260832 -2.22938037],[ -533.28208364 -1069.14273173   151.26245378],[-2.27881221e-03  2.09005300e-02  2.64377741e+00]
[-796.35993926 -875.87374223   48.59870317],[-0.06462804  0.03278378 -2.2293676 ],[ -533.16926201 -1069.37364978   151.2881656 ],[-0.00337853  0.02034301  2.64570991]
[-796.36388132 -875.86897849   48.57915631],[-0.06526497  0.0325024  -2.22900995],[ -533.1595847  -1069.36624511   151.28763927],[-0.00326552  0.02023743  2.6457413 ]
[-796.4019588  -875.90806077   48.56553789],[-0.06475939  0.03343394 -2.22962598],[ -533.16335428 -1069.33448087   151.28817144],[-0.00302199  0.02032987  2.64564906]
[-796.42317609 -875.91462492   48.48583918],[-0.06280326  0.03350843 -2.2299168 ],[ -533.19279042 -1069.35108114   151.26868716],[-0.00309362  0.02065581  2.64549847]
[-796.38624447 -875.88897823   48.5425977 ],[-0.06520683  0.03338862 -2.22889659],[ -533.18696049 -1069.34073548   151.28192749],[-0.00318372  0.02056138  2.64552591]
[-796.37492719 -875.90939847   48.56020272],[-0.06497052  0.03244734 -2.2293822 ],[ -533.17217917 -1069.3713992    151.26881605],[-0.00328774  0.02034178  2.6457965 ]
[-796.384408   -875.92011582   48.54539291],[-0.06526677  0.03278662 -2.22919176],[ -533.18674967 -1069.33719978   151.28840702],[-0.00324046  0.02046198  2.64574194]
[-796.35645037 -875.89951545   48.57095861],[-0.06478999  0.03298039 -2.22935885],[ -533.29598345 -1068.67731115   151.49969986],[1.41007358e-03 2.20578564e-02 2.64248532e+00]
[-796.44261613 -875.88945118   48.54933997],[-0.0647164   0.03426263 -2.22863572],[ -533.14718795 -1073.02472823   149.37112432],[-0.03047522  0.01369291  2.65845189]
[-796.37008319 -875.87563862   48.57784164],[-0.06458362  0.03340086 -2.22930304],[ -533.14813739 -1073.02761081   149.38483608],[-0.03040335  0.01381621  2.65849977]
[-796.3882963  -875.90491876   48.55069192],[-0.06497261  0.03320282 -2.22901411],[ -533.16905851 -1072.98776127   149.37028958],[-0.03014826  0.01388488  2.65819891]
[-796.36473923 -875.90398508   48.55133988],[-0.06456012  0.03279336 -2.22948202],[ -533.13260342 -1073.02855844   149.38148389],[-0.03039924  0.01367385  2.65842357]
[-796.24906089 -876.20223386   48.77161587],[-0.06825667  0.02864543 -2.23063325],[ -533.12914052 -1073.05772446   149.37112235],[-0.03060134  0.01347977  2.65871849]
[-796.37278826 -875.90465319   48.59812417],[-0.06560361  0.03282974 -2.2287125 ],[ -533.11882957 -1073.0518009    149.38268345],[-0.03062416  0.01351886  2.6586662 ]
[-796.38686151 -875.8874483    48.54904884],[-0.06513244  0.03286929 -2.22827229],[ -533.14209846 -1073.02714347   149.36573075],[-0.0303862   0.01367188  2.65834503]
[-796.36993138 -875.89688732   48.54935321],[-0.06504344  0.03320062 -2.22898513],[ -533.14518825 -1073.00209165   149.37387738],[-0.03024598  0.01372577  2.65832585]
[-796.35983042 -875.86048329   48.55880821],[-0.06436002  0.03277244 -2.22875266],[ -533.13953045 -1073.02467603   149.38290332],[-0.0304281   0.01360171  2.65848594]
[-796.40437615 -875.88818776   48.54174376],[-0.06531607  0.03306763 -2.22905157],[ -533.15298825 -1073.01182339   149.36932799],[-0.03038031  0.01367311  2.65834339]
[-796.46421556 -876.34230644   48.31829832],[-0.06983164  0.03556104 -2.23367123],[ -533.12310544 -1073.059081     149.34895165],[-0.03068617  0.01340329  2.65866555]
[-796.39557846 -875.88068159   48.5490019 ],[-0.0650236   0.03319617 -2.22860346],[ -533.14331816 -1073.03259583   149.35957364],[-0.03028383  0.01378869  2.65848224]
[-796.30654552 -876.12293918   48.75855539],[-0.06682343  0.02935366 -2.230541  ],[ -533.13876485 -1073.02372947   149.37878997],[-0.03038525  0.01361593  2.65844706]
[-796.19939088 -876.17547869   48.79239651],[-0.06785712  0.02812358 -2.2300259 ],[ -533.15637693 -1073.00142519   149.37142201],[-0.03030816  0.01389051  2.65831064]
[-796.3783819  -875.85297377   48.56364201],[-0.06506496  0.03293569 -2.22891991],[ -533.13023911 -1073.02003729   149.38622005],[-0.03044982  0.01357659  2.65868566]
[-796.35422943 -875.88673024   48.57547826],[-0.06436696  0.03298733 -2.22918113],[ -533.15213143 -1073.02244316   149.37506775],[-0.03043923  0.01372595  2.65859097]
[-796.39394418 -875.89828784   48.52873062],[-0.06481353  0.03323208 -2.22916029],[ -533.12580099 -1073.02720615   149.38416502],[-0.03045071  0.01357682  2.65865093]
[-796.4095195  -875.89221435   48.55039902],[-0.06576299  0.03304861 -2.22829855],[ -533.1159709  -1073.03897058   149.36842816],[-0.03053627  0.01349929  2.65847651]
