obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-939.62302872 -723.00453063   53.01789306],[-0.06165122 -0.00694976 -2.44599602],[  -78.76520686 -1153.52574277   149.21518941],[-0.07470011  0.0159597  -1.64486866]
[-939.63390451 -722.99588925   53.05008253],[-0.06140892 -0.0066197  -2.4457293 ],[  -78.78958622 -1153.48895664   149.22980728],[-0.07465469  0.01623175 -1.6450348 ]
[-939.65066428 -723.01128939   53.02453798],[-0.06186109 -0.00662213 -2.4455493 ],[  -78.76633616 -1153.57697154   149.2615568 ],[-0.07526103  0.01622048 -1.64485494]
[-939.66937083 -722.98335482   53.02797672],[-0.06162101 -0.00599755 -2.44522516],[  -78.78846965 -1153.41854177   149.18939004],[-0.07427207  0.01596941 -1.64553483]
[-939.65318756 -722.98099741   53.02176705],[-0.06193742 -0.00689038 -2.4453438 ],[  -78.7519668  -1153.5543033    149.20826543],[-0.0749754   0.01590985 -1.64470044]
[-939.63246177 -723.00234277   53.00673107],[-0.06212364 -0.00669952 -2.44542651],[  -78.7537862  -1153.56587365   149.2363926 ],[-0.0749915   0.01607497 -1.6447721 ]
[-939.61376481 -723.00786446   53.04946446],[-0.06167686 -0.00683379 -2.44574615],[  -78.77148735 -1153.56508221   149.24755379],[-0.07541138  0.01614909 -1.64512197]
[-939.61860459 -723.01215023   53.04287564],[-0.06191997 -0.00696306 -2.44530921],[  -78.77278444 -1153.58832405   149.25283674],[-0.07539746  0.0161653  -1.64494115]
[-939.64586266 -723.02921706   53.03472895],[-0.06240808 -0.00652183 -2.44539254],[  -78.76111976 -1153.55052212   149.21812731],[-0.07486143  0.01588151 -1.64463661]
[-939.66739601 -722.99114801   53.0339415 ],[-0.06162745 -0.00657881 -2.44563085],[  -78.75207967 -1153.49612035   149.18001613],[-0.07472168  0.01571662 -1.64509867]
[-939.96827425 -723.05102159   52.75074268],[-6.00703933e-02  5.03914700e-04 -2.44771482e+00],[  -78.77706473 -1153.49667857   149.22338751],[-0.07470766  0.01603846 -1.64512072]
[-939.63658866 -722.97813208   53.04958083],[-0.06184334 -0.00687731 -2.4453665 ],[  -78.78933744 -1153.55787611   149.2621833 ],[-0.07501009  0.01628088 -1.6447857 ]
[-939.6549562  -722.97840928   53.03054466],[-0.06172887 -0.00649356 -2.44531432],[  -78.79148067 -1153.57204693   149.23395966],[-0.07518767  0.0162323  -1.64510276]
[-939.65631843 -723.00972711   53.02650241],[-0.06212404 -0.00665184 -2.44533984],[  -78.78730907 -1153.56891583   149.24548774],[-0.07506483  0.01623926 -1.64469646]
[-939.66547291 -722.9666385    53.02431535],[-0.06097398 -0.00657387 -2.44546621],[  -78.80487669 -1153.32868487   149.18505486],[-0.07375417  0.01603098 -1.64579503]
[-939.66659397 -722.99243754   53.00826654],[-0.06225558 -0.00648897 -2.4451961 ],[  -78.78160568 -1153.52298828   149.22441976],[-0.07506529  0.01601695 -1.64520472]
[-939.79301706 -722.8745379    52.97128506],[-0.061447   -0.00538607 -2.44450938],[  -78.76232994 -1153.51989313   149.23238542],[-0.07471791  0.01601821 -1.64494715]
[-939.67075983 -722.98357956   53.03299206],[-0.06164156 -0.00613575 -2.44538257],[  -78.80600184 -1153.43873497   149.24155929],[-0.07452871  0.01633387 -1.64555902]
[-939.48031722 -722.486095     53.70100182],[-0.05510296 -0.01820205 -2.43852915],[  -78.78343875 -1153.57769371   149.27141371],[-0.07513231  0.0164906  -1.64458246]
[-939.48283413 -722.56759255   53.70377179],[-0.05496426 -0.01795737 -2.43916835],[  -78.77703718 -1153.61405372   149.23126792],[-0.07560826  0.01612129 -1.64491301]
[-939.91653588 -723.11209258   52.80181209],[-6.10282169e-02  1.81868244e-04 -2.44752704e+00],[  -78.79682228 -1153.44355801   149.23960897],[-0.07428675  0.01633017 -1.64506513]
[-939.6435856  -722.98282486   53.03487508],[-0.0615272  -0.00616483 -2.44535243],[  -78.76082239 -1153.59620447   149.25878343],[-0.07527384  0.01611309 -1.6446914 ]
[-939.63233173 -722.99714491   53.02785287],[-0.06124268 -0.00644496 -2.44536961],[  -78.7710147  -1153.61251622   149.24488764],[-0.07548349  0.01624865 -1.64468492]
[-939.64084749 -723.01393502   53.01312387],[-0.06156336 -0.00679277 -2.44611027],[  -78.76892004 -1153.49103389   149.20167019],[-0.07467543  0.01599572 -1.64515853]
[-939.68181513 -722.97276494   53.02072414],[-0.06126811 -0.00622335 -2.44564161],[  -78.81810156 -1153.02437971   149.0577648 ],[-0.07241829  0.01531122 -1.64761587]
[-939.6585419  -723.00764027   53.0262588 ],[-0.06176132 -0.00671797 -2.44543883],[  -78.78443051 -1153.53293399   149.25101311],[-0.07473777  0.01621116 -1.6446455 ]
[-939.63191966 -722.99386841   53.03845728],[-0.06147    -0.00668869 -2.44576192],[  -78.80299624 -1153.57333672   149.30337712],[-0.07544657  0.01661084 -1.64505802]
[-939.95914036 -723.05646826   52.80245532],[-6.05931361e-02  2.86531850e-04 -2.44795572e+00],[  -78.75030973 -1153.60240903   149.24184275],[-0.07522589  0.01597591 -1.64467469]
[-939.62647369 -722.99823503   53.01870985],[-0.06175011 -0.00679252 -2.44506829],[  -78.8176084  -1153.55205981   149.2795853 ],[-0.07513084  0.01664277 -1.6449602 ]
[-939.64524898 -722.97666584   53.03558302],[-0.06160048 -0.0064759  -2.44519206],[  -78.76798489 -1153.56723335   149.21600612],[-0.07510177  0.01603101 -1.64480038]
[-939.62527038 -722.99685037   53.04458477],[-0.06173078 -0.0066665  -2.44524541],[  -78.7861407  -1153.55858172   149.25088404],[-0.07535002  0.0162131  -1.64509953]
[-939.630712   -723.00569309   53.0523741 ],[-0.06174258 -0.00681819 -2.44552092],[  -78.75678152 -1153.59649324   149.22298918],[-0.07503743  0.01594151 -1.64429439]
[-939.64152188 -722.98996591   53.01354868],[-0.06161526 -0.00690741 -2.44566389],[  -78.75466614 -1153.48007357   149.19707579],[-0.07455098  0.01580862 -1.64508049]
[-939.63853599 -722.99203717   53.03500774],[-0.06202133 -0.00706539 -2.44514144],[  -78.78923357 -1153.52991771   149.23221941],[-0.07497866  0.01621168 -1.64505564]
[-939.63904332 -722.98399822   53.03094786],[-0.06115997 -0.00674091 -2.44573879],[  -78.78824984 -1153.46840265   149.19897396],[-0.07459556  0.01608717 -1.64539931]
[-939.66052115 -722.99842888   53.03359013],[-0.06182929 -0.00678393 -2.44537631],[  -78.79269983 -1153.55166433   149.22586559],[-0.07469398  0.01619276 -1.64459639]
[-939.52138267 -722.54321654   53.69188261],[-0.05514167 -0.0180056  -2.43945405],[  -78.77808084 -1153.58805998   149.25443933],[-0.07523252  0.01621605 -1.64467983]
[-939.5167414  -722.5169047    53.67657797],[-0.05519873 -0.01787408 -2.43899787],[  -78.71680496 -1153.72421423   149.22966371],[-0.07574623  0.01575599 -1.64387644]
[-939.95047905 -723.09235169   52.79707795],[-6.03160030e-02  1.96262388e-04 -2.44827462e+00],[  -78.77931423 -1153.48996238   149.20550187],[-0.07473185  0.01601196 -1.64522561]
[-939.88401114 -723.11151836   52.79013016],[-6.04939530e-02 -1.81672187e-04 -2.44810830e+00],[  -78.77283723 -1153.53875083   149.20753431],[-0.07506841  0.01601542 -1.64505567]
[-939.62980596 -722.98935775   53.0304457 ],[-0.06140211 -0.00673853 -2.44555288],[  -78.8043018  -1153.54839825   149.23549431],[-0.07506993  0.01634534 -1.64509866]
[-939.64188657 -722.99426235   53.03488084],[-0.06125473 -0.0062065  -2.44574076],[  -78.78440358 -1153.4684317    149.21085978],[-0.07458448  0.01598461 -1.64536781]
[-939.64891291 -723.0153209    53.0384434 ],[-0.06229464 -0.00644168 -2.44495967],[  -78.75783995 -1153.54397848   149.20857628],[-0.07489249  0.01590239 -1.64482211]
[-939.67941966 -722.96308418   53.00514283],[-0.0617245  -0.00663891 -2.44554457],[  -78.78594559 -1153.45702568   149.20184576],[-0.07458272  0.01601295 -1.64537862]
[-939.62655746 -723.02158633   53.03890974],[-0.06198835 -0.00681605 -2.44552476],[  -78.78707104 -1153.59999107   149.27211546],[-0.07547165  0.01631051 -1.6447909 ]
[-939.64100929 -722.98091269   53.04624921],[-0.06123119 -0.00671202 -2.44589669],[  -78.76576753 -1153.61282724   149.27427712],[-0.07562957  0.01618006 -1.64489437]
[-939.6549757  -722.97910816   53.02985544],[-0.06198028 -0.0068417  -2.44507863],[  -78.77724927 -1153.48780797   149.21140391],[-0.07446987  0.01599066 -1.64504837]
[-939.62987301 -722.99800309   53.04935336],[-0.06219894 -0.00690263 -2.44508506],[  -78.80455427 -1153.08435479   149.04491597],[-0.07266637  0.01536387 -1.64752688]
[-939.65913413 -722.96441021   53.04350091],[-0.06125036 -0.00625136 -2.44564199],[  -78.77999941 -1153.49343042   149.20507933],[-0.07469164  0.01587591 -1.64516121]
[-939.66600448 -722.96869104   53.04444731],[-0.06155357 -0.00679343 -2.44559917],[  -78.69451269 -1153.68157763   149.20524164],[-0.07530128  0.01559995 -1.64404495]
[-939.65425888 -722.98376322   53.0407638 ],[-0.06196178 -0.00696147 -2.44551412],[  -78.75763312 -1153.51855178   149.18556042],[-0.07478543  0.01581829 -1.64486219]
[-939.92043939 -723.09425591   52.7949841 ],[-6.05457557e-02  1.65963733e-04 -2.44808589e+00],[  -78.78146937 -1153.58356129   149.25363686],[-0.07510139  0.01627782 -1.64465578]
[-939.61284351 -723.01963104   53.03277724],[-0.06177049 -0.00692896 -2.44561537],[  -78.79232598 -1153.47449915   149.23093848],[-0.07460973  0.01620126 -1.64525464]
[-939.62960997 -723.00700047   53.02777496],[-0.06217251 -0.00696434 -2.44532783],[  -78.77345549 -1153.60318088   149.26482311],[-0.07528858  0.01621604 -1.64462431]
[-939.61492459 -723.03868889   53.06832298],[-0.06187438 -0.00679866 -2.44585511],[  -78.78128075 -1153.43598864   149.20897581],[-0.07444363  0.01591642 -1.64541888]
[-939.61833686 -723.01642028   53.03511417],[-0.06128239 -0.00648783 -2.44558305],[  -78.77788461 -1153.46606153   149.19237111],[-0.07475375  0.01594935 -1.64548442]
[-939.61632822 -722.98556475   53.05211085],[-0.06177024 -0.00700837 -2.44533347],[  -78.79033594 -1153.43040837   149.19556817],[-0.07456276  0.01594013 -1.64569296]
[-939.77325644 -722.89530812   53.16117674],[-0.0619775  -0.00851874 -2.44567223],[  -78.77783824 -1153.45371514   149.17907931],[-0.07430394  0.01591333 -1.64505078]
[-939.62833835 -722.99683888   53.04389772],[-0.06175444 -0.00682894 -2.44548394],[  -78.7419237  -1153.58294595   149.20704997],[-0.07527468  0.01585409 -1.6448386 ]
[-939.93643358 -723.06571647   52.79878782],[-6.03276201e-02 -1.13036681e-05 -2.44810082e+00],[  -78.80095668 -1153.45476134   149.25391644],[-0.07440238  0.01616536 -1.64502993]
[-939.95124735 -723.077188     52.81483454],[-5.99177548e-02  6.39310726e-04 -2.44865555e+00],[  -78.74786496 -1153.61445269   149.26067176],[-0.07525814  0.016126   -1.6444089 ]
[-939.63680364 -722.98774001   53.0277462 ],[-0.06178049 -0.00665191 -2.44532901],[  -78.78165087 -1153.55023234   149.22504711],[-0.07508274  0.01614129 -1.64495973]
[-939.92854208 -723.09655659   52.79636777],[-6.07155681e-02  9.51063228e-05 -2.44782453e+00],[  -78.78443008 -1153.56083543   149.22163185],[-0.07484932  0.01627492 -1.64479263]
[-939.59897775 -723.02082702   53.03615893],[-0.06184026 -0.00712974 -2.44500464],[  -78.80989201 -1153.07201631   149.03607818],[-0.07253994  0.01525907 -1.64740548]
[-939.65582291 -722.99267767   53.02989585],[-0.06136707 -0.00662126 -2.44557521],[  -78.79028009 -1153.61381323   149.26866703],[-0.07559931  0.01629319 -1.64480289]
[-939.61506143 -722.95668718   53.05495709],[-0.06124069 -0.00669806 -2.4450377 ],[  -78.72227852 -1153.657032     149.22687471],[-0.07548978  0.01571656 -1.64441882]
[-939.91499887 -723.08979601   52.81181547],[-6.07087077e-02 -2.00067327e-04 -2.44781647e+00],[  -78.76503946 -1153.54992259   149.21595041],[-0.07494542  0.01606008 -1.64475552]
[-939.63369218 -723.01032341   53.0422936 ],[-0.06120165 -0.00641969 -2.44558805],[  -78.80176103 -1153.59880685   149.29568934],[-0.07528661  0.01652787 -1.64461479]
[-939.6427501  -723.01302467   53.02486257],[-0.06195    -0.00682358 -2.44543157],[  -78.78321925 -1153.50963433   149.23413342],[-0.0750941   0.01616825 -1.64518212]
[-939.63594652 -722.99674087   53.02558962],[-0.06169343 -0.00648187 -2.44561344],[  -78.77288446 -1153.60760086   149.25980815],[-0.07539851  0.0162384  -1.64462569]
[-939.93457756 -723.06323377   52.79638454],[-6.01743699e-02 -1.17388090e-04 -2.44788988e+00],[  -78.78924324 -1153.49369293   149.24639275],[-0.07468031  0.01624825 -1.64509414]
[-939.945067   -723.08516756   52.81639573],[-6.02434223e-02  3.95302026e-04 -2.44826962e+00],[  -78.81874728 -1153.01083449   149.0125797 ],[-0.07255872  0.01505031 -1.64790949]
[-939.61358215 -722.99354116   53.04737418],[-0.06143617 -0.00665805 -2.44575799],[  -78.7767638  -1153.61766825   149.24837947],[-0.07553938  0.01619757 -1.6446623 ]
[-939.67520283 -722.96421631   53.01483319],[-0.06106394 -0.00655935 -2.44561656],[  -78.76873199 -1153.51777868   149.20972031],[-0.074862    0.01594492 -1.64501833]
[-939.60755512 -723.02096934   53.05643828],[-0.06189542 -0.00678112 -2.44545418],[  -78.77855954 -1153.4911205    149.18521915],[-0.0747206   0.01577959 -1.64520171]
[-939.932524   -723.04635311   52.79461688],[-6.01194806e-02  2.43230046e-04 -2.44771814e+00],[  -78.79377246 -1153.53122221   149.22308237],[-0.0748086   0.01621039 -1.64481737]
[-939.93934311 -723.07437656   52.82641494],[-6.06399532e-02  4.27071867e-04 -2.44756833e+00],[  -78.82620325 -1153.04736802   149.0485844 ],[-0.07249103  0.01542765 -1.64752856]
[-939.62890788 -722.99467921   53.04737753],[-0.06161216 -0.00649926 -2.44581976],[  -78.78832507 -1153.51802712   149.26084003],[-0.07484153  0.01629404 -1.64486385]
[-939.67545389 -722.96208049   53.01514339],[-0.06109459 -0.00614896 -2.44541412],[  -78.78942533 -1153.54992212   149.26221398],[-0.07532678  0.01616645 -1.64504325]
[-939.67458242 -722.96238875   53.0196548 ],[-0.06143196 -0.00627006 -2.44522057],[  -78.75635094 -1153.67306526   149.29304742],[-0.07590927  0.01618172 -1.6443815 ]
[-939.64699193 -722.99284717   53.01767543],[-0.06168867 -0.00692829 -2.44556661],[  -78.79826438 -1153.53276577   149.25082556],[-0.07486361  0.01627122 -1.64493082]
[-939.63238741 -722.99359338   53.04349157],[-0.06153696 -0.00655423 -2.44544476],[  -78.78289614 -1153.5512529    149.24812962],[-0.07528629  0.01625817 -1.64511312]
[-939.63965343 -722.99651024   53.0575446 ],[-0.06177727 -0.0068354  -2.44524782],[  -78.77471789 -1153.58945843   149.27262426],[-0.07504019  0.01631324 -1.6444054 ]
[-939.63648205 -722.97168511   53.03100949],[-0.06136428 -0.00667756 -2.4455077 ],[  -78.77455631 -1153.61846237   149.24393794],[-0.07532094  0.01617439 -1.64452396]
[-939.36919216 -722.78584392   53.33557365],[-0.06284106 -0.01441532 -2.4417433 ],[  -78.76718832 -1153.59267675   149.22431817],[-0.07540127  0.01607947 -1.64500247]
[-939.60475071 -723.03687693   53.03970658],[-0.06216097 -0.00730309 -2.44543536],[  -78.77305332 -1153.48706861   149.21673155],[-0.07474016  0.01592211 -1.64519994]
[-939.63968191 -723.00334777   53.03176743],[-0.06162275 -0.00714994 -2.4455136 ],[  -78.78409827 -1153.51520567   149.23385646],[-0.07491193  0.01606679 -1.64507074]
[-939.909635   -723.09410244   52.84122415],[-6.03882696e-02  4.32374245e-05 -2.44794168e+00],[  -78.84340739 -1153.02247556   149.03492037],[-0.0724664   0.01543143 -1.64788478]
[-939.63911269 -722.9789078    53.04826618],[-0.06166162 -0.00640134 -2.44517059],[  -78.80712589 -1153.46376592   149.23462315],[-0.07455413  0.01637165 -1.64527558]
[-939.64406446 -722.98983687   53.03878403],[-0.06178504 -0.00663835 -2.4455759 ],[  -78.78813079 -1153.50479777   149.26064073],[-0.07457691  0.01629013 -1.64486015]
[-939.63346438 -722.99889179   53.02056222],[-0.06148445 -0.00669314 -2.44559486],[  -78.74943851 -1153.58629783   149.22161174],[-0.07524365  0.01597063 -1.64484464]
[-939.74569887 -722.87753248   53.1897577 ],[-0.06205653 -0.00898157 -2.44513438],[  -78.76528694 -1153.57203409   149.24158199],[-0.07500095  0.01609485 -1.64462813]
[-939.6405288  -723.00561987   53.04831258],[-0.06206357 -0.00632585 -2.44557715],[  -78.78238441 -1153.467071     149.22214802],[-0.07434896  0.01612506 -1.64502369]
[-939.64093787 -723.01931868   53.03580506],[-0.06193851 -0.00680065 -2.44514443],[  -78.75440124 -1153.56359756   149.18243091],[-0.07506286  0.01581027 -1.64503177]
[-939.62547644 -722.96927122   53.02340183],[-0.06141859 -0.00650339 -2.44556626],[  -78.77089008 -1153.49483525   149.21703801],[-0.07489533  0.01593493 -1.64533992]
[-939.63233409 -723.01537405   53.03544378],[-0.06183717 -0.00691117 -2.44547962],[  -78.77981975 -1153.54811022   149.25517336],[-0.07504134  0.01627805 -1.64498815]
[-939.63578093 -722.99584713   53.02978823],[-0.06164011 -0.00680758 -2.44574452],[  -78.77454382 -1153.64653717   149.28923302],[-0.07575968  0.01641982 -1.64460008]
[-939.62925513 -723.00533652   53.03223286],[-0.06158293 -0.00698435 -2.44554227],[  -78.78741022 -1153.63045633   149.27546565],[-0.07532751  0.0164013  -1.64425415]
[-939.78377968 -722.89656061   53.1837881 ],[-0.06172109 -0.00793709 -2.44525891],[  -78.80464538 -1153.38426618   149.23250717],[-0.07415272  0.01625595 -1.64555137]
[-939.66179492 -722.95945439   53.03180147],[-0.06150377 -0.00631685 -2.44540453],[  -78.78038606 -1153.55359192   149.23987396],[-0.07488082  0.01622304 -1.64473942]
[-939.7693465  -722.91007769   53.15830834],[-0.06195077 -0.00882623 -2.44568159],[  -78.77375895 -1153.49661493   149.2095598 ],[-0.07469082  0.01596335 -1.6449669 ]
[-939.6336133  -723.00535561   53.01979139],[-0.06177655 -0.0065606  -2.44512921],[  -78.78616508 -1153.52533745   149.2064082 ],[-0.07510506  0.01604018 -1.64532501]
[-939.62900773 -722.99330485   53.01990114],[-0.06155783 -0.006888   -2.44563571],[  -78.75609063 -1153.47149682   149.15972793],[-0.07469282  0.0157145  -1.64545406]
[-939.62688619 -723.00094377   53.02572663],[-0.06171112 -0.00678483 -2.44539549],[  -78.78425985 -1153.62264702   149.28514563],[-0.07554022  0.01640666 -1.64448787]
[-939.64937343 -722.99354652   53.03635025],[-0.06137448 -0.00647667 -2.44539938],[  -78.81496039 -1153.50796211   149.26877561],[-0.07499751  0.01648569 -1.64523111]
[-939.63300304 -722.99225001   53.04786918],[-0.06172347 -0.00673382 -2.44550081],[  -78.84283157 -1153.03498711   149.06043732],[-0.07251461  0.0155444  -1.64768569]
[-939.65472562 -722.98569778   53.02815777],[-0.0619746  -0.00673166 -2.44523461],[  -78.76335481 -1153.54831594   149.24020499],[-0.07495303  0.01608339 -1.64493376]
[-939.65593384 -722.99090328   52.9948969 ],[-0.0614058  -0.00647294 -2.44544097],[  -78.78157454 -1153.47646587   149.18310548],[-0.07490062  0.01589818 -1.6454852 ]
[-939.64547164 -723.01306343   53.00608418],[-0.06184015 -0.00653611 -2.44576607],[  -78.76540848 -1153.53129658   149.21158389],[-0.07486942  0.01581389 -1.64513409]
[-939.62078626 -723.04474457   53.04461424],[-0.06217696 -0.00698922 -2.44568963],[  -78.76508894 -1153.54420509   149.24315011],[-0.07499493  0.01603192 -1.64489732]
[-939.63840729 -723.00398494   53.02529226],[-0.06188971 -0.00661837 -2.44508957],[  -78.81790341 -1153.09993334   149.06908395],[-0.07289401  0.01538451 -1.64748423]
[-939.96175291 -723.05936291   52.80586697],[-6.05413156e-02  4.80438794e-04 -2.44821061e+00],[  -78.77502554 -1153.50460113   149.22340802],[-0.07494534  0.01603512 -1.64520074]
