obs_1_pos,obs_1_rot,obs_2_pos,obs_2_rot
[-1858.92385018  2491.02269239   784.31267742],[-0.03688612 -0.05251861 -1.87170326],[-895.01927533 -754.44186385  151.18613426],[ 0.01954723 -0.02895531  0.61087745]
[-1859.09326519  2491.21996167   784.60552298],[-0.03824935 -0.04572686 -1.87106223],[-895.00015955 -754.43954207  151.18304064],[ 0.01936515 -0.02910976  0.61116323]
[-1859.21196566  2491.72974729   784.87079609],[-0.03266138 -0.04960408 -1.86891745],[-895.00311969 -754.4404868   151.17211904],[ 0.0195692  -0.02928818  0.61099776]
[-1862.52038787  2493.71667114   783.64707193],[-0.012245   -0.00725543 -1.88245432],[-894.9962973  -754.4297297   151.21497179],[ 0.01962793 -0.02931843  0.61099406]
[-1862.72184378  2493.72713182   783.5934932 ],[-0.01015715 -0.00415573 -1.88492899],[-894.98545958 -754.43821277  151.17862244],[ 0.01932612 -0.02954535  0.61115626]
[-1862.64333928  2493.70628053   783.64740772],[-0.01200445 -0.00641326 -1.88436823],[-895.00520529 -754.31721861  151.24335418],[ 0.0204703 -0.0288124  0.6102712]
[-1862.66863063  2493.84126811   783.70687351],[-0.01058803 -0.0057322  -1.88338757],[-895.02149757 -754.46178315  151.19051366],[ 0.01921035 -0.0289041   0.61115802]
[-1862.52410747  2493.7105152    783.6847606 ],[-0.01245105 -0.00758316 -1.88238393],[-894.98863759 -754.44358257  151.19461484],[ 0.01969569 -0.02937683  0.61099517]
[-1862.23698033  2493.36303922   783.34535542],[-0.01108789 -0.01576904 -1.88212022],[-894.98899182 -754.31956732  151.27747791],[ 0.02047256 -0.0290249   0.61037148]
[-1862.52625873  2493.65015723   783.63758011],[-0.01335042 -0.00722107 -1.8833928 ],[-895.00345645 -754.45753028  151.19726445],[ 0.01926296 -0.02916369  0.61110541]
[-1862.56074113  2493.63345879   783.51461127],[-0.01230821 -0.00539474 -1.88377395],[-894.99942325 -754.45495216  151.21141289],[ 0.01931366 -0.02893962  0.61093916]
[-1862.49784743  2493.78963819   783.69693227],[-0.0112439  -0.00891281 -1.8814032 ],[-894.98803731 -754.43692222  151.19638888],[ 0.01976109 -0.02927035  0.61096068]
[-1862.17604728  2493.37618086   783.05328884],[-0.00693051 -0.0127934  -1.88138347],[-894.99900711 -754.42643189  151.21608753],[ 0.01972221 -0.02932728  0.61106225]
[-1862.61488386  2493.69833812   783.60842629],[-0.0112681  -0.00560847 -1.88377251],[-895.02905365 -754.277536    151.22870275],[ 0.02078254 -0.02891809  0.60981992]
[-1862.64459564  2493.60252086   783.58295129],[-0.01205965 -0.00486069 -1.88492598],[-894.99524299 -754.43185559  151.17923149],[ 0.01945716 -0.02922351  0.61091   ]
[-1862.551819    2493.67525653   783.5745918 ],[-0.01100258 -0.00727427 -1.88338404],[-895.02677415 -754.45574279  151.18282989],[ 0.01923665 -0.02879723  0.61093712]
[-1862.64207607  2493.75705306   783.65269934],[-0.01135096 -0.00530098 -1.88404822],[-895.01731333 -754.43657361  151.19808235],[ 0.01948974 -0.02930451  0.61100723]
[-1863.6691881   2494.32815923   783.29088677],[ 0.00191505  0.01181205 -1.89047801],[-894.98162059 -754.30159934  151.27445401],[ 0.02073289 -0.02920962  0.60997942]
[-1862.52828446  2493.69882768   783.72730729],[-0.01157595 -0.0079499  -1.88292137],[-895.0018796  -754.47034008  151.1885884 ],[ 0.01927791 -0.0290267   0.61106551]
[-1862.28138515  2493.37363835   783.3170361 ],[-0.01055931 -0.01526154 -1.88275001],[-895.01385914 -754.44946571  151.14708568],[ 0.0194749  -0.02901846  0.61105546]
[-1862.41743406  2493.5639732    783.50369842],[-0.01336616 -0.00713926 -1.88278767],[-894.9803166  -754.4514603   151.18470568],[ 0.01952103 -0.02931298  0.61103426]
[-1862.52696681  2493.69973576   783.61770358],[-0.01173544 -0.00741822 -1.88276864],[-895.03506794 -754.42697523  151.19626809],[ 0.01969578 -0.02904384  0.61099717]
[-1862.37487879  2493.42401959   783.42711248],[-0.01067988 -0.01594603 -1.88393308],[-894.99034941 -754.28503164  151.2509566 ],[ 0.02070643 -0.02915518  0.61009318]
[-1862.27573934  2493.39694554   783.40388091],[-0.01067216 -0.0164672  -1.88271244],[-895.01906201 -754.46483786  151.1796535 ],[ 0.01928554 -0.02904886  0.61118636]
[-1863.23897975  2494.41778753   782.95433162],[ 0.00792553 -0.00566133 -1.89077886],[-895.0301175  -754.48259534  151.1811083 ],[ 0.01906974 -0.02889245  0.61111132]
[-1863.51894481  2494.65532031   783.55924788],[-1.95649105e-06 -1.98375799e-03 -1.89269447e+00],[-895.01058369 -754.43109992  151.1631355 ],[ 0.01955086 -0.02931574  0.61103359]
[-1863.50210864  2494.7575826    783.47197954],[ 2.68150046e-03 -1.40926562e-03 -1.89117122e+00],[-895.0265963  -754.44815333  151.19439123],[ 0.01952322 -0.0288806   0.61087844]
[-1863.37408932  2494.62522539   783.5973589 ],[-1.15359460e-03 -4.28066706e-03 -1.89115356e+00],[-894.97155196 -754.44980832  151.21864518],[ 0.01940199 -0.02952844  0.61097732]
[-1863.70720954  2494.74669415   783.22840519],[ 0.00618195  0.00521179 -1.89355295],[-895.02273816 -754.47405436  151.22725047],[ 0.01928511 -0.02872132  0.61122245]
[-1862.63918005  2494.24309311   783.32624677],[-0.00202375 -0.00877983 -1.88565065],[-895.00726539 -754.32730242  151.23410703],[ 0.02034463 -0.02872458  0.61027932]
[-1862.60126439  2494.207948     783.50514891],[-0.0061882  -0.01155524 -1.88583092],[-894.99894554 -754.46144954  151.16921766],[ 0.01937731 -0.02919885  0.61130309]
[-1863.51293065  2494.77723578   782.81268266],[-1.32170833e-03 -1.31143162e-03 -1.89747267e+00],[-895.00278775 -754.31474628  151.28181087],[ 0.02041884 -0.02910921  0.6100673 ]
[-1863.10589083  2494.66978071   783.22808743],[-0.01062846 -0.01153842 -1.89443636],[-894.99619101 -754.44153651  151.20999509],[ 0.01954849 -0.02903086  0.61102455]
[-1863.30560087  2494.73240616   783.1972687 ],[-0.00729573 -0.00867741 -1.89589238],[-895.01261953 -754.4728914   151.18239976],[ 0.01928737 -0.0291116   0.61116616]
[-1863.26059699  2494.52410639   783.03286227],[-0.00356347 -0.01963828 -1.89674962],[-895.00473914 -754.36926315  151.25938447],[ 0.02026032 -0.02889361  0.61044341]
[-1862.88745568  2494.46115001   783.02185819],[-0.00531922 -0.02354949 -1.89290041],[-895.01814177 -754.4203069   151.18915505],[ 0.01957924 -0.02907561  0.61080045]
[-1863.2055986   2494.74354188   783.14465445],[-0.0073068  -0.00812912 -1.89438785],[-894.9853742  -754.42390486  151.21166503],[ 0.01963855 -0.0293212   0.61100073]
[-1862.97837402  2494.41064517   783.02460121],[-0.00641246 -0.0230844  -1.894702  ],[-894.97935795 -754.31169792  151.25914853],[ 0.02042399 -0.02902343  0.61010053]
[-1863.31031068  2494.70725516   783.13746767],[-0.00601538 -0.01055953 -1.89580507],[-894.97780897 -754.43921632  151.18520577],[ 0.01958325 -0.02929777  0.61094723]
[-1862.94931693  2494.40301571   782.98255848],[-0.00671473 -0.02241752 -1.89418781],[-894.99377545 -754.4485794   151.17538869],[ 0.01951229 -0.02936785  0.61074071]
[-1863.05282135  2494.46145012   783.03119958],[-0.00311214 -0.02278539 -1.89478442],[-895.0351525  -754.44206206  151.20563945],[ 0.01939765 -0.02893796  0.61100195]
[-1862.88508726  2494.42551162   783.1071811 ],[-0.00660623 -0.02498039 -1.8932249 ],[-895.03968559 -754.4326588   151.19639934],[ 0.01952239 -0.02871758  0.61097285]
[-1862.85266815  2494.38076919   783.0710584 ],[-0.00765385 -0.02505584 -1.89362908],[-894.99611432 -754.39187477  151.18807015],[ 0.01971617 -0.02924586  0.61072938]
[-1862.97139181  2494.45522708   783.11278277],[-0.00603715 -0.02475349 -1.89421565],[-894.99741895 -754.4417382   151.18009725],[ 0.01931698 -0.02951232  0.61094349]
[-1863.26158389  2494.70626425   783.07057068],[-0.00704614 -0.00724431 -1.89543569],[-894.99591783 -754.48790927  151.18511693],[ 0.01913991 -0.02910231  0.61115168]
[-1863.19109482  2494.52389466   782.72765306],[ 6.68301319e-04 -1.62535229e-02 -1.89545231e+00],[-895.02417632 -754.43032621  151.22444628],[ 0.01898523 -0.02922693  0.61119403]
[-1863.32465453  2494.64921443   783.11591683],[-0.00796373 -0.00725576 -1.89713867],[-894.99443565 -754.44181461  151.2106809 ],[ 0.0195219  -0.02927945  0.61100064]
[-1863.41659369  2494.69450973   782.75311244],[-1.83968194e-03 -1.22285131e-03 -1.89749080e+00],[-895.70835036 -755.36500002  151.22982433],[ 0.01247339 -0.02281011  0.61470824]
[-1863.06740248  2494.50334494   783.05000806],[-0.00500763 -0.02205983 -1.89468068],[-895.00418721 -754.30774685  151.23472621],[ 0.02042939 -0.02908245  0.6102967 ]
[-1863.13817623  2494.50835018   783.11395936],[-0.00551638 -0.02229152 -1.8954999 ],[-895.02808848 -754.46826917  151.17687096],[ 0.01918796 -0.02889726  0.61101175]
[-1863.2280512   2494.64324322   783.0383943 ],[-0.00778161 -0.00902638 -1.8956524 ],[-895.0045427  -754.33635331  151.28290429],[ 0.02033365 -0.02892395  0.61018801]
[-1863.44628077  2494.78187924   783.13994327],[-0.00480158 -0.0072762  -1.89680742],[-894.99342813 -754.31859557  151.26908566],[ 0.02029569 -0.02882458  0.61045649]
[-1863.31265642  2494.75600218   783.23206277],[-0.00612815 -0.00959532 -1.89564867],[-895.0113     -754.45426011  151.16629454],[ 0.01943224 -0.02905405  0.61105052]
[-1863.34172191  2494.70138716   782.98790082],[-0.00527811 -0.00607945 -1.89650152],[-895.00751111 -754.45699265  151.17343458],[ 0.01955696 -0.02904906  0.61122746]
[-1863.02401221  2494.44706051   783.09196313],[-0.00668691 -0.0238111  -1.89478734],[-895.01122373 -754.43998787  151.17063726],[ 0.01932577 -0.02909603  0.61105246]
[-1863.25821808  2494.62525618   783.04048683],[-0.00687017 -0.0086384  -1.89647999],[-895.67837843 -755.35321651  151.27997887],[ 0.01274479 -0.0227558   0.61453674]
[-1859.83523885  2494.28108996   783.30466512],[ 0.0054189  -0.13106481 -1.88154627],[-895.6890898  -755.3635859   151.25642673],[ 0.01256612 -0.02272417  0.61490127]
[-1866.11866228  2497.2171794    791.14473518],[-0.03879146 -0.12639123 -1.90286155],[-895.65736085 -755.38162327  151.21969427],[ 0.01232981 -0.02286608  0.61482628]
[-1866.09618091  2497.19695204   791.10223789],[-0.03879952 -0.12648907 -1.90295481],[-895.69049971 -755.37161811  151.24540856],[ 0.01249349 -0.02289755  0.61462211]
[-1866.16908303  2497.26000749   791.17993478],[-0.03958454 -0.12528448 -1.90322168],[-895.69283645 -755.34403955  151.23505795],[ 0.01277612 -0.02304348  0.61447212]
[-1866.16307227  2497.22318012   791.1298719 ],[-0.03953162 -0.12525013 -1.90325929],[-895.69756023 -755.36273099  151.24933617],[ 0.01246289 -0.02286069  0.61462044]
[-1866.11992494  2497.18558319   791.10142705],[-0.03902295 -0.12495936 -1.90336828],[-895.71237599 -755.31766171  151.24952569],[ 0.01286052 -0.0227218   0.61463127]
[-1860.31388276  2494.91521631   783.73729443],[ 0.01201428 -0.13319202 -1.87573425],[-895.69619198 -755.35074793  151.23408471],[ 0.01270035 -0.02268885  0.61460075]
[-1859.71336839  2494.26234917   783.43475779],[ 0.00279021 -0.13277918 -1.88097613],[-895.69473512 -755.39828141  151.24742612],[ 0.01228758 -0.02275848  0.61502665]
[-1859.63683467  2494.31656831   783.29600319],[ 0.00530684 -0.13147516 -1.87910979],[-895.69013844 -755.37063782  151.24670291],[ 0.01237218 -0.022794    0.61493069]
[-1859.87594468  2493.05525128   782.49530929],[-0.0113991  -0.10665837 -1.88636519],[-895.66490994 -755.37371307  151.27083704],[ 0.01236969 -0.02289865  0.6147969 ]
[-1859.80001533  2493.06755789   782.29719572],[-0.00774418 -0.10424308 -1.88488235],[-895.02199675 -754.45658414  151.20262925],[ 0.01939071 -0.0289654   0.6110724 ]
[-1859.92488557  2493.11331856   782.60896   ],[-0.01244559 -0.10718186 -1.88602689],[-895.03701018 -754.47534186  151.15742467],[ 0.01920715 -0.02901225  0.61106201]
[-1859.85017674  2493.1089227    782.52600738],[-0.01164128 -0.10653394 -1.88514658],[-895.00413279 -754.46675965  151.20955892],[ 0.0191876  -0.02909001  0.61117338]
[-1860.00022871  2493.14105469   782.55228316],[-0.01142801 -0.10616272 -1.88639267],[-895.00774206 -754.49980147  151.18300877],[ 0.01896957 -0.02912827  0.61128608]
[-1860.4225201   2493.18787143   782.20629142],[-0.01334143 -0.09391589 -1.88954768],[-894.99100155 -754.32372372  151.24861798],[ 0.02034987 -0.02896837  0.61018961]
[-1860.31318391  2493.22600219   782.09935939],[-0.01291097 -0.09189675 -1.88774012],[-895.01050537 -754.46098671  151.20105527],[ 0.01921777 -0.0291093   0.61115114]
[-1860.36545868  2493.2075796    782.15919453],[-0.0145819  -0.09212229 -1.88938649],[-895.03295917 -754.45130876  151.19739528],[ 0.01933279 -0.02908548  0.61113453]
[-1860.36645393  2493.14903952   782.13527506],[-0.01530704 -0.09153643 -1.88975401],[-895.01198568 -754.46689978  151.19264074],[ 0.0192993  -0.02896548  0.61114092]
[-1860.29415415  2493.1299146    782.13223144],[-0.01495919 -0.09236046 -1.88887798],[-894.98870215 -754.45744218  151.1963783 ],[ 0.01946234 -0.02904371  0.61126844]
[-1860.28686154  2493.16009467   781.97446926],[-0.01364885 -0.08955183 -1.88839981],[-895.0211014  -754.41435004  151.20691564],[ 0.01959233 -0.0289344   0.61081096]
[-1860.41493389  2493.14709867   782.13879878],[-0.01352791 -0.09277434 -1.89002847],[-894.99382316 -754.46816447  151.19795462],[ 0.01926943 -0.02915265  0.61103941]
[-1860.32924406  2493.20437106   782.19419837],[-0.01451442 -0.0931069  -1.88830543],[-894.99697602 -754.4275666   151.22434349],[ 0.01952776 -0.02924286  0.61101389]
[-1860.37478786  2493.23512108   782.1479306 ],[-0.01309772 -0.09146194 -1.88856381],[-894.98341478 -754.42447118  151.21094273],[ 0.01973664 -0.02933332  0.6110029 ]
[-1860.35330827  2493.14721885   782.10118518],[-0.01389069 -0.09219905 -1.889513  ],[-895.01692136 -754.4573442   151.21194526],[ 0.01936915 -0.02886021  0.61095966]
[-1860.32724482  2493.37173029   782.33721193],[-0.01313729 -0.095487   -1.8861904 ],[-895.02786887 -754.46214662  151.16653073],[ 0.01918996 -0.02912399  0.61111922]
[-1860.28436748  2493.16896792   782.06138403],[-0.01563999 -0.09059897 -1.8888079 ],[-894.99492995 -754.30663317  151.24764571],[ 0.02059765 -0.02903079  0.61026685]
[-1860.32431919  2493.28182012   782.21583732],[-0.01276299 -0.09351995 -1.88739732],[-894.99453204 -754.42504313  151.20954385],[ 0.01953318 -0.02926095  0.61119181]
[-1860.3300777   2493.20736313   782.15025707],[-0.01373898 -0.0920401  -1.88849517],[-894.99802758 -754.44727032  151.19418981],[ 0.01941598 -0.02934972  0.61102486]
[-1864.94464787  2494.64170388   788.28219112],[-0.05286588 -0.12081967 -1.91749562],[-894.99715302 -754.4583834   151.20958873],[ 0.01938325 -0.02895482  0.61097993]
[-1863.53055799  2494.80838789   782.77846425],[-9.91749201e-04 -2.02637504e-04 -1.89732114e+00],[-895.0239933  -754.47894136  151.19391875],[ 0.01921511 -0.02911763  0.61126621]
[-1910.07030811  2500.24396856   782.14107006],[-1.21993514 -0.74147179 -0.38701194],[-894.98839892 -754.41947386  151.20775497],[ 0.01973914 -0.02934788  0.61055149]
[-1910.62896167  2500.59233969   782.04817804],[-1.23074122 -0.73339327 -0.39950953],[-894.96752839 -754.43812386  151.21167814],[ 0.01976358 -0.02930369  0.61097552]
[-1910.57764586  2500.53916033   781.99093551],[-1.22961584 -0.73396952 -0.39859962],[-895.02819131 -754.46196619  151.17927946],[ 0.01936685 -0.02900835  0.61116846]
[-1859.94228419  2493.05878628   782.4806536 ],[-0.01138087 -0.10621047 -1.88698085],[-894.98639085 -754.4533646   151.1905877 ],[ 0.01931792 -0.02939679  0.61100891]
[-1859.82954548  2493.11319158   782.57193869],[-0.01239856 -0.10778222 -1.88520584],[-894.99656723 -754.46174551  151.17778865],[ 0.01934982 -0.02912846  0.61113802]
[-1859.96489899  2493.00987764   782.49218663],[-0.01166353 -0.10689884 -1.88802295],[-895.00354551 -754.31468288  151.28173492],[ 0.02040665 -0.02900057  0.61021423]
[-1859.80726364  2493.12150407   782.59766239],[-0.01333362 -0.1070799  -1.88502391],[-895.00132602 -754.29663714  151.26644517],[ 0.02054293 -0.02914377  0.61014721]
[-1860.3634524   2493.20302459   782.07844854],[-0.01184831 -0.09133478 -1.88874218],[-895.0686778  -754.28425401  151.26184977],[ 0.02014327 -0.02866278  0.60986788]
[-1859.87828638  2493.14837087   782.54243018],[-0.01108247 -0.10665316 -1.88477561],[-895.04981356 -754.2575137   151.27317919],[ 0.0205372  -0.02883844  0.6097406 ]
[-1859.86341166  2493.00379259   782.49991792],[-0.01348549 -0.10711334 -1.88722139],[-895.03694137 -754.26441695  151.26957651],[ 0.02043645 -0.02891336  0.60976818]
[-1860.34348873  2493.17906266   782.15583579],[-0.01424113 -0.09218393 -1.88902067],[-895.04863951 -754.23815215  151.26688237],[ 0.02070638 -0.02887679  0.60943543]
[-1860.35851769  2493.14793358   782.11747845],[-0.01594802 -0.09101791 -1.88981097],[-895.05937821 -754.24097931  151.25470684],[ 0.0206774  -0.02892334  0.60950228]
[-1860.40531431  2493.16819592   782.14727869],[-0.01331484 -0.0924165  -1.88960123],[-895.04487954 -754.38403028  151.18566487],[ 0.01953211 -0.02912586  0.61029614]
[-1860.3323415   2493.16839334   781.9002288 ],[-0.00903172 -0.08969851 -1.8882253 ],[-895.03962287 -754.38100901  151.22232972],[ 0.01938079 -0.02925678  0.61056663]
[-1862.30579141  2494.17092765   783.08470617],[-0.01558639 -0.01733184 -1.88974684],[-895.03598022 -754.48479307  151.2291362 ],[ 0.0188392  -0.0281252   0.61110129]
[-1863.45759091  2494.78519539   782.8293558 ],[-8.31519545e-04 -2.15019576e-03 -1.89682229e+00],[-895.76115666 -755.27901464  151.37045386],[ 0.01240738 -0.02165617  0.61400968]
[-1863.26955613  2494.72109196   783.2050675 ],[-0.00738196 -0.01034522 -1.89522642],[-895.75836169 -755.3407297   151.34054688],[ 0.01183238 -0.02166078  0.61436571]
[-1862.10962687  2494.10588442   783.06784122],[-0.01650592 -0.01913784 -1.88807037],[-895.78234637 -755.35064758  151.36469456],[ 0.0112492  -0.02157166  0.61469056]
[-1968.52060586  2572.76412411   876.30918943],[ 0.02857703 -0.0204007  -1.84421337],[-895.7404033  -755.33554971  151.35549935],[ 0.01146317 -0.02223016  0.61478414]
[-1859.66635205  2494.32405181   783.39228105],[ 0.00346774 -0.1324959  -1.87959087],[-895.75875752 -755.33896018  151.35485649],[ 0.01167415 -0.02160202  0.61424467]
[-1859.73263714  2494.25728148   783.36280524],[ 0.00352981 -0.13190376 -1.88108972],[-895.81153743 -755.33681596  151.33400233],[ 0.01105743 -0.02255388  0.61522414]
[-1859.57746143  2494.34471772   783.42071542],[ 0.00378332 -0.13237403 -1.878504  ],[-895.79077774 -755.32391512  151.3390435 ],[ 0.0111107  -0.0227616   0.61506339]
[-1862.59329307  2493.6519978    783.56334765],[-0.01127145 -0.00628433 -1.88419098],[-895.79682294 -755.34902246  151.33539304],[ 0.0111395  -0.02252948  0.61526929]
[-1862.53517375  2493.63340964   783.51548579],[-0.01163235 -0.00583348 -1.88343815],[-895.78989623 -755.37870907  151.31888866],[ 0.01091279 -0.02290643  0.61548422]
[-1862.49795781  2493.6446502    783.70080408],[-0.01311081 -0.00907657 -1.88320299],[-895.80311472 -755.34396489  151.33523028],[ 0.01109227 -0.02257342  0.61543446]
[-1862.27984594  2493.41195905   783.48265421],[-0.01142176 -0.01737919 -1.88245333],[-895.81921969 -755.35815203  151.32375061],[ 0.01097657 -0.02252255  0.61517169]
[-1862.19915783  2493.51522094   783.59686743],[-0.011861   -0.01904361 -1.88046219],[-896.03595662 -755.52977169  151.15766052],[ 0.00864572 -0.02311083  0.61853088]
[-1862.33651094  2493.44859967   783.48752004],[-0.01099808 -0.01643212 -1.88290143],[-896.0368984  -755.54405304  151.15483306],[ 0.00858009 -0.02332715  0.61848427]
[-1862.47428052  2493.66980253   783.62000141],[-0.01223787 -0.00755856 -1.88223627],[-895.89007961 -755.59470658  151.23097587],[ 0.00724947 -0.02433046  0.61995124]
[-1862.7094964   2493.78613304   783.54466907],[-0.00880104 -0.00358837 -1.88438784],[-895.46439559 -755.96791098  151.02695057],[ 0.00878533 -0.02966781  0.62459563]
[-1862.65533587  2493.64673965   783.46938934],[-0.01061184 -0.00432526 -1.8849529 ],[-895.69496316 -755.84168306  151.04883553],[ 0.00862535 -0.0282742   0.62254529]
[-1862.57137285  2493.7468107    783.39812597],[-0.00692377 -0.00370652 -1.88241037],[-895.72414739 -755.85254436  151.07354586],[ 0.00848663 -0.0273932   0.62295293]
[-1858.6790477   2490.85052304   784.35038499],[-0.03976934 -0.05420874 -1.87078207],[-895.70955175 -755.82022404  151.01433743],[ 0.00888733 -0.02822708  0.62270373]
[-1860.34300781  2491.25577698   783.90927172],[-0.0393298  -0.02305798 -1.87659619],[-895.7297755  -755.81217483  151.06870689],[ 0.00888231 -0.0278803   0.62243812]
